URL
https://www.google.com/maps/place/Prestige+Daffodils/data=!4m7!3m6!1s0x3be7c96d35261135:0x5f2ad11aa6a52a7d!8m2!3d19.0672261!4d72.8284143!16s%2Fg%2F11g8ygyvpk!19sChIJNREmNW3J5zsRfSqlphrRKl8?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Kalpataru+Virtus/data=!4m7!3m6!1s0x3be7c726b3471d0d:0xc2454b11e9e7c996!8m2!3d19.1250823!4d72.9242068!16s%2Fg%2F11wj6ns8xk!19sChIJDR1HsybH5zsRlsnn6RFLRcI?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Urban+Space+Realty/data=!4m7!3m6!1s0x3be7b6db26ba5305:0xd5d5fc959c633d9c!8m2!3d19.2047511!4d72.8407415!16s%2Fg%2F1tf56bhr!19sChIJBVO6Jtu25zsRnD1jnJX81dU?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Lotekar+Realtors+Pvt.+Ltd.+-+Real+Estate+Expert/data=!4m7!3m6!1s0x3be7b6cbaefddd6b:0x552029469c7efbed!8m2!3d19.2150386!4d72.8311409!16s%2Fg%2F1pp2txr3b!19sChIJa939rsu25zsR7ft-nEYpIFU?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/True+Space+Advisory,+Rachit+Vora-+Top+And+Best+Real+Estate+Agents%2F+Brokers+in+Mumbai/data=!4m7!3m6!1s0x3be7b71f4cacac59:0xd05c0fff23f9d69f!8m2!3d19.1967422!4d72.8574173!16s%2Fg%2F11c1r60myr!19sChIJWaysTB-35zsRn9b5I_8PXNA?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Dream+Properties/data=!4m7!3m6!1s0x3be7c9b3290801a9:0xbaeef559675d8a97!8m2!3d19.0982889!4d72.8509177!16s%2Fg%2F11c6pr9gts!19sChIJqQEIKbPJ5zsRl4pdZ1n17ro?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Sync+Realty+%28Real+Estate+Agent+in+Mumbai%29/data=!4m7!3m6!1s0x3be7b105475c4293:0xee857f00b3517b8a!8m2!3d19.2199115!4d72.8358463!16s%2Fg%2F11t282svd1!19sChIJk0JcRwWx5zsRintRswB_he4?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/A+and+Z+Realtors%C2%AE+Mindspace+,Malad+west+-+best+real+estate+property+consultancy+in+Mumbai/data=!4m7!3m6!1s0x3be7b789d1881727:0xdf6b52a815bd0c32!8m2!3d19.178921!4d72.8361314!16s%2Fg%2F11ql5kc4hl!19sChIJJxeI0Ym35zsRMgy9FahSa98?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/PROPERTY+LUCKY+ASSOCIATES+-+Real+estate+Interior+Decor/data=!4m7!3m6!1s0x3be7b6bbe642f985:0x64c16b5ce81347d7!8m2!3d19.1804987!4d72.8360593!16s%2Fg%2F12htc6qwd!19sChIJhflC5ru25zsR10cT6FxrwWQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Rajesh+Realtors/data=!4m7!3m6!1s0x3be7b6c9a81157fd:0xf733b8e93ae9e7f0!8m2!3d19.21044!4d72.8307753!16s%2Fg%2F12q4t72p8!19sChIJ_VcRqMm25zsR8OfpOum4M_c?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Lucky+Real+Estate/data=!4m7!3m6!1s0x3be7b6bb1aaaaa9f:0x51a7113870b5b749!8m2!3d19.2017967!4d72.8204557!16s%2Fg%2F11gg6cv3df!19sChIJn6qqGru25zsRSbe1cDgRp1E?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Exquisite+Realtors+-+Property+Developers+%26+Consultants/data=!4m7!3m6!1s0x3be7b6da6139c3b7:0x14522101d33ed857!8m2!3d19.2070671!4d72.8428202!16s%2Fg%2F11b6v36vcz!19sChIJt8M5Ydq25zsRV9g-0wEhUhQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Property+Finder+Real+Estate/data=!4m7!3m6!1s0x3be7b734b85db253:0x6c44f47cdd8aa6d7!8m2!3d19.1968529!4d72.820893!16s%2Fg%2F11g3yzj76v!19sChIJU7JduDS35zsR16aK3Xz0RGw?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Happy+Homes+-+Mr.+D+Mehta+Property+Consultants+%26+Brokers+in+Vile+Parle+Juhu/data=!4m7!3m6!1s0x3be7c9c905555547:0xc48ff0b9139565db!8m2!3d19.1083269!4d72.8430726!16s%2Fg%2F11gbw9rlcq!19sChIJR1VVBcnJ5zsR22WVE7nwj8Q?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/C+D+Estate+Agency/data=!4m7!3m6!1s0x3be7b6dbdfc40a49:0x87c1e9b4971d0d90!8m2!3d19.2074844!4d72.8328541!16s%2Fg%2F1thvfdd8!19sChIJSQrE39u25zsRkA0dl7TpwYc?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/MVP+REALTY/data=!4m7!3m6!1s0x3be7b7c89c4ea4cf:0x7fefe7d76d4c13d5!8m2!3d19.2133137!4d72.8386019!16s%2Fg%2F11gmf0ny7k!19sChIJz6ROnMi35zsR1RNMbdfn738?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Nivom+Realty+%7C+Real+Estate+Agency+In+Mumbai/data=!4m7!3m6!1s0x3be7cfe49a453a3d:0xec28ec3281b71d1b!8m2!3d19.0361227!4d72.8778165!16s%2Fg%2F11mtd7fxkb!19sChIJPTpFmuTP5zsRGx23gTLsKOw?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/SHIVOM+REAL+ESTATE+AGENCY/data=!4m7!3m6!1s0x3be7c98c10f1dbe1:0xf4cd3d871d19a1e0!8m2!3d19.0595786!4d72.885889!16s%2Fg%2F11j8y0ldmh!19sChIJ4dvxEIzJ5zsR4KEZHYc9zfQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Dipesh+H.+Vora+Estate+Agent/data=!4m7!3m6!1s0x3be7b12a7848f091:0x8ce7136c058ad4cd!8m2!3d19.2240232!4d72.8513857!16s%2Fg%2F1pv0c00v6!19sChIJkfBIeCqx5zsRzdSKBWwT54w?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Makwana+Property+I+Commercial+Shop+office+Rent+%26+Sell+In+Kandivali+I+1+BHK+%26+2+BHK+Property+Flat+on+Rent+in+Kandivali/data=!4m7!3m6!1s0x3be7b72176ba9ce1:0x21e8a4fce192bc8!8m2!3d19.213151!4d72.8322309!16s%2Fg%2F11fjrp128d!19sChIJ4Zy6diG35zsRyCsZzk-KHgI?authuser=0&hl=en&rclk=1
